Région siège,Département siège,Arrondissement siège,Commune siège,N° SIREN,Nom du groupement,Nature juridique,Syndicat à la carte,Groupement interdépartemental,Date de création,Date d'effet,Mode de répartition des sièges,Autre mode de répartition des sièges,Nombre de membres,Population,Nombre de compétences exercées,Mode de financement,DGF Bonifiée,DSC,REOM,Autre redevance,TEOM,Autre taxe,Civilité Président,Prénom Président,Nom Président,Adresse du siège_1,Adresse du siège_2,Adresse du siège_3,Code postal du siège - Ville du siège,Téléphone du siège,Fax du siège,Courriel du siège,Site internet,Adresse annexe_1,Adresse annexe_2,Adresse annexe_3,Code postal annexe - Ville annexe,Téléphone annexe,Fax annexe
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210100269 - Bâgé-le-Châtel,200073286,SM du SCOT Bresse-Val de Saône,SMF,0,0,22/12/2016,22/12/2016,AUTR,en fonction du nombre de communes membres de chaque communauté de communes,2,49029,1,CBUDG,0,0,0,,0,,M.,Henri,GUILLERMIN,50 chemin de la Glaine,,,01380 Bâgé-le-Châtel,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,1 - Belley,210100046 - Ambérieu-en-Bugey,200078004,Syndicat de la rivière d'Ain Aval et de ses affluents,SMF,0,1,28/12/2017,01/01/2018,AUTR,selon la population comprise dans la surface du bassin versant,7,373225,6,CBUDG,0,0,0,,0,,M.,ALAIN,SICARD,mairie d'Ambérieu en Bugey,1 place Robert Marcelpoil,,01500 Ambérieu en Bugey,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210102323 - Marboz,200086015,Syndicat de distribution d'eau potable Bresse Suran Revermont,SMF,0,1,12/12/2018,31/12/2018,MEMNB,,16,40356,1,AUCUN,0,0,0,,0,,M.,NOEL,PIROUX,2 rue de la Cure,,,01851 MARBOZ,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210101051 - Civrieux,200086353,Syndicat d'eau potable Bresse Dombes Saône,SMF,0,0,17/12/2018,01/01/2019,AUTR,,43,93736,1,AUCUN,0,0,0,,0,,M.,DIDIER,MUNERET,"128, chemin des 3 Fontaines",,,01390 CIVRIEUX,04 78 98 09 78,    ,SIEP.DOMBES-SAONE@wanadoo.fr,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210100269 - Bâgé-le-Châtel,200086833,Syndicat d'eau potable Saône Veyle Reyssouze,SMF,0,0,20/12/2018,31/12/2018,MEMNB,,22,38513,1,AUCUN,0,0,0,,0,,M.,JEAN PIERRE,RETY,50 chemin de la Glaine,,,01380 Bâgé-le-Châtel,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210103859 - Saint-Rémy,200087906,SIVU de distribution d'eau Veyle - Reyssouze - Vieux Jonc,SMF,0,0,01/01/2019,01/01/2019,AUTR,,3,40744,1,AUCUN,0,0,0,,0,,Mme,Catherine,PICARD,304 chemin de la Veyle,,,01310 SAINT RÉMY,04 74 24 22 03,    ,svrvj@wanadoo.fr,,,,, ,04 74 24 22 03,    
84 - Auvergne-Rhône-Alpes,01 - Ain,4 - Nantua,210101143 - Confort,200087930,SI des eaux de la basse vallée de la Valserine,SMF,0,0,01/01/2019,01/01/2019,MEMNB,,2,17942,1,AUCUN,0,0,0,,0,,M.,Benjamin,VIBERT,Mairie,,,01200 CONFORT,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210102497 - Miribel,200089803,SI d'aménagement et d'entretien du ruisseau des Echets et du ravin des Profondières,SMF,0,0,01/01/2019,01/01/2019,POPUL,,3,29985,1,CBUDG,0,0,0,,0,,Mme,Christine,PEREZ,1820 grande rue,,,01700 MIRIBEL,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,1 - Belley,210100129 - Aranc,200089860,SIAEPA du Borey,SMF,0,0,01/01/2019,01/01/2019,MEMNB,,2,602,2,AUCUN,0,0,0,,0,,M.,DANIEL,MATHIEU,Mairie,,,01110 ARANC,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210104188 - Thil,200092021,SI de distribution d'eau de Thil - Nièvroz,SMF,0,0,01/01/2020,01/01/2020,MEMNB,,2,2759,1,AUCUN,0,0,0,,0,,M.,Patrick,BATTISTA,Mairie,,,01120 THIL,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,4 - Nantua,210103040 - Pont-d'Ain,200092070,SI de distribution d'eau Ain-Veyle-Revermont,SMF,0,0,01/01/2019,01/01/2019,MEMNB,,6,17833,1,AUCUN,0,0,0,,0,,M.,JEAN CLAUDE,RAPY,66 rue du 1er septembre 1944,,,01160 PONT D'AIN,04 74 39 14 51,    ,contact@siavr.fr,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210102661 - Montrevel-en-Bresse,250100690,Syndicat du bassin versant de la Reyssouze (SBVR),SMF,0,0,25/04/1956,25/04/1956,AUTR,2 délégués par commune membre et deux délégués suppléants,10,95969,2,CBUDG,0,0,0, ,0, ,M.,JEAN LOUIS,FAVIER,Mairie,,,01340 MONTREVEL - EN - BRESSE,04 74 25 66 65,    ,siaer@wanadoo.fr,www.syndic-rivieres.org,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,1 - Belley,210103305 - Ruffieu,250100880,SIVU des eaux du Valromey,SMF,0,0,24/11/1961,24/11/1961,MEMNB,,8,33819,1,CBUDG,0,0,0, ,0, ,M.,Didier,BOURGEAIS,Mairie,,,01260 RUFFIEU,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210103487 - Saint-Didier-sur-Chalaronne,250101086,SM intercommunal de destruction des ordures ménagères Veyle Saône,SMF,1,0,01/10/1995,01/10/1995,AUTR,en fonction du nombre de communes membres des cc pour chaque carte,2,41524,1,CBUDG,0,0,0, ,0, ,M.,Paul,FERRE,Z.I. Rue Raymond Noël,,,01140 SAINT DIDIER - SUR - CHALARONNE,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210102588 - Montceaux,250102191,SM Val de Saône  -  Dombes,SMF,0,0,30/04/1997,30/04/1997,AUTR,autant de délégués que de communes membres des communautés de communes membres,2,60696,1,CBUDG,0,0,0, ,0, ,M.,Jean-Claude,DESCHIZEAUX,Parc Visiosport,166 route de Francheleins,,01090 MONTCEAUX,09 64 20 70 32,04 74 09 06 54,syndicatmixtevaldesaone@orange.fr,www.scot-saonedombes.fr,,,, ,    ,04 74 09 06 54
84 - Auvergne-Rhône-Alpes,01 - Ain,1 - Belley,210100996 - Chazey-sur-Ain,250102258,SM Bugey Côtière Plaine de l'Ain (BUCOPA),SMF,0,0,01/12/1998,01/12/1998,AUTR,cc : 1 délégué par commune membre - 1 délégué par commune isolée,4,144806,1,CBUDG,0,0,0, ,0, ,M.,Alexandre,NANCHI,Château,,,01150 CHAZEY - SUR - AIN,04 74 61 98 21,04 74 61 98 21,contact@bucopa.fr,,,,, ,04 74 61 90 10,04 74 61 98 21
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210104519 - Viriat,250102365,SM de traitement des déchets ménagers et assimilés (ORGANOM),SMF,0,0,18/03/2002,18/03/2002,POPUL,,9,339013,1,CBUDG,0,0,0, ,0, ,M.,YVES,CRISTIN,216 chemin dela Serpoyère,Viriat,CS 60127,01004 Bourg-en-Bresse,04 74 45 14 70,04 74 45 06 03,organom@organom.fr,www.organom.fr,,,, ,    ,04 74 45 06 03
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210103883 - Saint-Trivier-de-Courtes,250102373,SM pour le traitement des déchets ménagers et assimilés (SM de Crocu),SMF,0,0,23/05/2002,23/05/2002,MEMNB,,2,16991,1,CBUDG,0,0,0, ,0, ,M.,Daniel,GRAS,Espace de la Carronnière,58 Route de Chalon,,01560 SAINT TRIVIER - DE - COURTES,04 74 47 03 53,    ,syndicatmixte@crocu.fr,,,,, ,03 85 51 37 36,    
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210102463 - Mézériat,250102431,SM Veyle vivante,SMF,0,0,22/09/2003,22/09/2003,AUTR,1 délégué titulaire et 1 suppléant par commune membre de chaque EPCI,3,108386,6,CBUDG,0,0,0, ,0, ,M.,GERARD,BRANCHY,74 place de la gare,,,01660 MEZERIAT,04 74 50 26 66,04 74 50 02 68,contact@veyle-vivante.com,www.veyle-vivante.com,74 place de la gare,,,01660 Mézériat,04 74 50 26 66,04 74 50 02 68
84 - Auvergne-Rhône-Alpes,01 - Ain,4 - Nantua,200083863 - Valserhône,257401620,SM intercommunal de gestion des déchets du Faucigny Genevois (SIDEFAGE),SMF,0,1,20/11/1990,20/11/1990,POPUL,,11,428362,1,CBUDG,0,0,0, ,0, ,M.,Serge,RONZON,5 chemin du Tapey,ZI d'Arlod,,01200 BELLEGARDE - SUR - VALSERINE,04 50 56 67 30,04 50 56 67 37,sidefage@sidefage.fr,www.sidefage.fr,,,, ,    ,04 50 56 67 37
84 - Auvergne-Rhône-Alpes,01 - Ain,4 - Nantua,210103032 - Poncin,250100229,SM pour l'aménagement et l'équipement de l'île Chambod,SMO,0,0,24/01/1974,24/01/1974,POPUL,,3,2673,2,CBUDG,0,0,0, ,0, ,Mme,Clotilde,FOURNIER,1 rue du 8 mai 1945,,,01450 PONCIN,04 74 37 24 35,04 74 37 20 38,smae.chambod@wanadoo.fr,www.ile-chambod.com,,,, ,    ,04 74 37 20 38
84 - Auvergne-Rhône-Alpes,01 - Ain,3 - Gex,210102109 - Lélex,250100492,SM des Monts Jura,SMO,0,0,23/12/1996,23/12/1996,AUTR,8 département de l'Ain - 6 cc Pays de Gex - 2 synd. int. de Menthières,2,98753,2,CBUDG,0,0,0, ,0, ,M.,BERNARD,VUAILLAT,mairie,,,01410 LELEX,04 50 42 45 77,04 50 42 45 78,smjg@crozet-lelex.com,,,,, ,    ,04 50 42 45 78
84 - Auvergne-Rhône-Alpes,01 - Ain,4 - Nantua,210102695 - Nantua,250100732,SM pour l'équipement et l'animation du plateau de Retord et du Haut - Valromey,SMO,0,0,27/12/1973,27/12/1973,AUTR,"11 délégués pour le département de l'Ain, 3 délégués pour Haut Valromey, 2 délégués pour Le Poizat-Lalleyriat et 1 délégué pour les autres communes membres",6,22904,2,CBUDG,0,0,0, ,0, ,M.,Philippe,EMIN,37 rue du Docteur Mercier,,,01130 NANTUA,04 74 75 14 76,04 74 75 20 86,syndicatmixteretord@wanadoo.fr,,,,, ,    ,04 74 75 20 86
84 - Auvergne-Rhône-Alpes,01 - Ain,2 - Bourg-en-Bresse,210100533 - Bourg-en-Bresse,250102209,SM du technopôle Alimentec,SMO,0,0,02/09/1997,02/09/1997,AUTR,5 délégués département Ain - 3 cc - 2 chambre commerce,3,136576,2,CBUDG,0,0,0,,0,,M.,ALAIN,CHAPUIS,Plateforme Alimentec ,Rue Henri de Boissieu,,01060 BOURG - EN - BRESSE,04 74 45 52 01,04 74 45 52 00,sgirard@alimentec.com,,,,, ,    ,04 74 45 52 00
84 - Auvergne-Rhône-Alpes,01 - Ain,4 - Nantua,210102836 - Oyonnax,250102290,SM du pôle européen de plasturgie,SMO,0,0,06/07/2000,06/07/2000,AUTR,5 délégués département Ain - 3 cc Oyonnax - 1 par commune,2,64922,1,CBUDG,0,0,0,,0,,M.,Michel,PERRAUD,57 rue René Nicod,,,01108 OYONNAX,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,3 - Gex,210101739 - Gex,250102548,"Groupement local de coopération transfrontalière ""Galerie de Choully""",SMO,0,1,06/10/2005,06/10/2005,MEMNB,,2,98753,1,CBUDG,0,0,0,,0,,M.,MICHEL,BRULHART,135 rue de Genève,BP 441,,01174 Gex,    ,    ,,,,,, ,    ,    
84 - Auvergne-Rhône-Alpes,01 - Ain,1 - Belley,210103909 - Saint-Vulbas,256900713,SM du parc industriel de la plaine de l'Ain,SMO,0,1,13/05/1974,13/05/1974,AUTR,département de l'Ain 2 délégués  CC de la Plaine de l'Ain 4 délégués  Région Rhône-Alpes 4 délégués- Métropole de Lyon 1 délégué,4,1495631,1,CBUDG,0,0,0, ,0, ,M.,JEAN-LOUIS,GUYADER,1580 avenue des Bergeries,,,01150 St Vulbas,    ,    ,,plainedelain.fr,1580,avenue des bergeries,,01150 SAINT VULBAS,04 74 61 53 78,    
32 - Hauts-de-France,02 - Aisne,2 - Laon,210200374 - Aulnois-sous-Laon,200043495,CA du Pays de Laon,CA,0,0,19/12/2013,01/01/2014,RDC,,38,43696,37,FPU,0,0,0,,0,,M.,Eric,DELHAYE,60 rue de Chambry,,,02000 Aulnois sous Laon,03 23 22 31 00,03 23 22 31 04,kczerwinski@cc-laonnois.fr,,60 rue de Chambry,,,02000 Aulnois sous Laon,03 23 22 31 00,03 23 22 31 04
32 - Hauts-de-France,02 - Aisne,2 - Laon,210201604 - Chauny,200071785,CA Chauny Tergnier La Fère,CA,0,0,15/12/2016,01/01/2017,RDC,,48,56615,42,FPU,0,0,0,,1,,M.,Dominique,IGNASZAK,57 Boulevard Gambetta,,,02300 Chauny,03 23 38 70 70,    ,,,"57, Boulevard Gambetta",BP 20086,,02301 Chauny Cedex 1,03 23 39 94 94,    
32 - Hauts-de-France,02 - Aisne,3 - Saint-Quentin,210206660 - Saint-Quentin,200071892,CA du Saint-Quentinois,CA,0,0,15/12/2016,01/01/2017,ACCOR,,39,82522,43,FPU,0,0,0,,1,,Mme,Frédérique,MACAREZ,58 boulevard Victor Hugo,,,02100 Saint-Quentin,03 23 62 82 82,03 23 62 82 83,,,58 Boulevard Victor Hugo,BP 80352,,02100 SAINT-QUENTIN,03 23 62 82 82,    
32 - Hauts-de-France,02 - Aisne,1 - Château-Thierry,210202750 - Étampes-sur-Marne,200072031,CA de la Région de Château-Thierry,CA,0,0,15/12/2016,01/01/2017,RDC,,87,55827,46,FPU,0,0,1,,1,,M.,Etienne,HAY,Aiguillage 2 Avenue Ernest Couvrecelle,,,02400 Etampes-sur-Marne,03 23 69 75 41,    ,,,9 rue Vallée,,,02400 Château-Thierry,03 23 69 75 41,    
32 - Hauts-de-France,02 - Aisne,4 - Soissons,210202305 - Cuffies,240200477,GrandSoissons Agglomération,CA,0,0,29/12/1999,29/12/1999,RDC,,28,53472,38,FPU,0,1,0,Redevance spéciale d'enlèvement des O.M.; Assainissement,1, ,M.,Alain,CREMONT,11 avenue F.Mitterrand,Les terrasses du Mail,,02880 Cuffies,03 23 53 88 40,03 23 53 88 41,service.communication@agglo-soissonnais.com,www.agglo-soissonnais.com/,11 avenue F.Mitterrand,Les terrasses du Mail,,02880 Cuffies,03 23 53 88 40,03 23 53 88 41
32 - Hauts-de-France,02 - Aisne,3 - Saint-Quentin,210204608 - Mézières-sur-Oise,200040426,CC du Val de l'Oise,CC,0,0,01/01/2014,01/01/2014,ACCOR,,32,16277,24,AAZAE,0,0,1,,0,,M.,Didier,BEAUVAIS,Route d'Itancourt Mézière/Oise,BP29,,02610 Mézières-sur-Oise,    ,    ,ccvo2@wanadoo.fr,www.ccvo.fr,Route d'Itancourt Mézière/Oise,,,02240 Mézières-sur-Oise,03 23 66 86 93,    
32 - Hauts-de-France,02 - Aisne,2 - Laon,210205795 - Pinon,200071769,CC Picardie des Châteaux,CC,0,0,15/12/2016,01/01/2017,RDC,,36,17664,29,FPU,0,0,1,,1,,M.,Vincent,MORLET,6/8 place Charles de Gaulle,,,02320 Pinon,03 23 80 18 13,03 23 80 18 33,,,6/8 place Charles de Gaulle,,,02320 Pinon,03 23 80 18 13,03 23 80 18 33
32 - Hauts-de-France,02 - Aisne,5 - Vervins,210203428 - Guise,200071983,CC Thiérache Sambre et Oise,CC,0,0,15/12/2016,01/01/2017,RDC,,36,17079,31,AAZAE,0,0,0,,1,,M.,Hugues,COCHET,469 rue Sadi-Carnot,La Maladrerie,,02120 GUISE,    ,    ,cc.thierache.aumale@orange.fr,,"19, place de l'Eglise",,,02110 Vaux Andigny,03 23 66 15 57,03 23 66 16 10
32 - Hauts-de-France,02 - Aisne,4 - Soissons,210207833 - Villers-Cotterêts,200071991,CC Retz en Valois,CC,0,0,15/12/2016,01/01/2017,RDC,,54,30344,29,FPU,1,0,0,,1,,M.,Alexandre,DE MONTESQUIOU,"9, rue Marx Dormoy",,,02600 Villers-Cotterêts,03 23 96 13 01,03 23 96 28 24,,,"9, rue Marx Dormoy",BP 133,,02603 Villers-Cotterêts,03 23 96 13 01,03 23 96 28 24
32 - Hauts-de-France,02 - Aisne,5 - Vervins,210201281 - La Capelle,240200444,CC de la Thiérache du Centre,CC,0,0,31/12/1992,31/12/1992,RDC,,68,27276,29,FPU,0,0,0,Budget assainissement non collectif,1, ,M.,Olivier,CAMBRAYE,Villa Pasques,2 eme etage,BP 28,02260 La Capelle,03 23 97 36 00,03 23 97 30 60,contact@thieracheducentre.fr,www.cc-tc.com,Villa Pasques,2 eme etage,BP 28,02260 La Capelle,03 23 97 36 00,03 23 97 30 60
32 - Hauts-de-France,02 - Aisne,2 - Laon,210202222 - Crécy-sur-Serre,240200469,CC du Pays de la Serre,CC,0,0,17/12/1992,17/12/1992,RDC,,42,14720,31,FPU,1,1,1,,0,Attribution de compensation,Mme,Carole,RIBEIRO,1 rue des Telliers,,,02270 Crecy-sur-Serre,03 23 80 77 22,03 23 80 03 70,pays.de.la.serre@wanadoo.fr,www.paysdelaserre.fr,1 rue des Telliers,,,02270 Crecy-sur-Serre,03 23 80 77 22,03 23 80 03 70
32 - Hauts-de-France,02 - Aisne,3 - Saint-Quentin,210200648 - Bellicourt,240200493,CC du Pays du Vermandois,CC,0,0,31/12/1993,31/12/1993,RDC,,54,31768,26,FPU,0,0,1,,0, ,M.,Marcel,LECLERE,Maison de pays,RN 44-RIQUEVAL,,02420 BELLICOURT,03 23 09 50 51,03 23 09 57 07,pays.du.vermandois@wanadoo.fr,,Maison de pays,RN 44-RIQUEVAL,,02420 BELLICOURT,03 23 09 50 51,03 23 09 57 07
32 - Hauts-de-France,02 - Aisne,4 - Soissons,210205951 - Presles-et-Boves,240200501,CC du Val de l'Aisne,CC,0,0,28/12/1994,28/12/1994,RDC,,58,20620,23,AAZSE,0,0,0, ,1, ,M.,Thierry,ROUTIER,20 ter rue du Bois Morin,,,02370 Presles et Boves,03 23 54 05 81,03 23 54 52 70,val.de.aisne@wanadoo.fr,,20 ter rue du Bois Morin,,,02370 Presles et Boves,03 23 54 05 81,03 23 54 52 70
32 - Hauts-de-France,02 - Aisne,4 - Soissons,210205571 - Oulchy-le-Château,240200519,CC du Canton d'Oulchy le Château,CC,0,0,30/12/1994,30/12/1994,RDC,,26,5778,20,AAZSE,0,0,0, ,1, ,M.,Hervé,MUZART,"17, rue Potel",Mairie,02210 OULCHY-LE-CHATEAU,02210 Oulchy-le-Chateau,    ,    ,cc.oulchylechateau@wanadoo.fr,www.cc-oulchylechateau.fr,,,, ,    ,    
32 - Hauts-de-France,02 - Aisne,2 - Laon,210206512 - Saint-Erme-Outre-et-Ramecourt,240200576,CC de la Champagne Picarde,CC,0,0,22/12/1995,22/12/1995,RDC,,46,21349,26,FPU,1,0,1, ,0, ,M.,Alain,LORAIN,"2, route de Montaigu",,,02820 St-Erme,03 23 22 36 80,03 23 22 36 84,info@cc-champagnepicarde.fr,www.cc-champagnepicarde.fr,"2, route de Montaigu",,,02820 St-Erme,03 23 22 36 80,03 23 22 36 84
32 - Hauts-de-France,02 - Aisne,1 - Château-Thierry,210201505 - Charly-sur-Marne,240200584,CC du Canton de Charly sur Marne,CC,0,0,29/12/1995,29/12/1995,RDC,,21,16022,20,ASZSE,0,0,0, ,1, ,Mme,Elisabeth,CLOBOURSE,2 voie André Rossi,,,02310 Charly sur Marne,03 23 82 24 69,03 23 82 54 82,communaute.communes.charly@wanadoo.fr,www.communaute-charlysurmarne.fr,2 voie André Rossi,BP 22,,02310 Charly sur Marne,03 23 82 24 69,03 23 82 54 82
32 - Hauts-de-France,02 - Aisne,2 - Laon,210202198 - Craonne,240200592,CC du Chemin des Dames,CC,0,0,29/12/1995,29/12/1995,RDC,,30,5588,20,ASZSE,0,0,0,,0,,M.,Jean-Paul,COFFINET,1 rue de l'Eglise,,,02160 Craonne,03 23 22 47 84,03 23 22 47 84,c.c.chemin.des.dames@wanadoo.fr,www.cc-chemindesdames.fr,1 rue de l'Eglise,,,02160 Craonne,03 23 22 69 72,03 23 22 47 84
32 - Hauts-de-France,02 - Aisne,5 - Vervins,210201216 - Buire,240200600,CC des Trois Rivières,CC,0,0,29/12/1995,29/12/1995,RDC,,26,21583,28,FPU,1,0,0, ,1, ,M.,Jean-Jacques,THOMAS,Sémaphore bâtiment C,Espace Rotonde-Florentine,,02500 Buire,03 23 99 35 35,03 23 99 35 36,ccp3R@wanadoo.fr,www.pays3rivieres.com,Mairie,8 pl Rochefort,BP 28,02830 Saint-Michel,03 23 99 35 35,03 23 99 35 36
32 - Hauts-de-France,02 - Aisne,5 - Vervins,210206413 - Rozoy-sur-Serre,240200634,CC des Portes de la Thiérache,CC,0,0,22/12/1997,22/12/1997,RDC,,30,7068,28,FPU,1,0,0, ,1, ,M.,Jean-François,PAGNON,320 rue des Verseaux,,,02360 Rozoy-sur-Serre,03 23 98 04 54,03 23 98 87 67,portes.thierache@wanadoo.fr,,320 rue des Verseaux,,,02360 Rozoy-sur-Serre,03 23 98 04 54,03 23 98 87 67
32 - Hauts-de-France,02 - Aisne,3 - Saint-Quentin,210203402 - Grugies,200000768,SI du pôle éducatif de Grugies,SIVU,0,0,13/12/2005,01/02/2006,MEMNB,,5,2356,1,CBUDG,0,0,0,,0,,M.,Roland,MORTELLI,Mairie de Grugies,,,02680 Grugies,03 23 64 15 32,03 23 62 70 37,,,,,, ,    ,03 23 62 70 37
32 - Hauts-de-France,02 - Aisne,3 - Saint-Quentin,210202792 - Étreillers,200006575,SI du pôle éducatif primaire du Vermandois,SIVU,0,0,15/12/2006,01/01/2007,AUTR,Un délégué titulaire et un délégué supplémentaire par tranche de 500 habitants commencée et un délégué suppléant,11,2799,2,CBUDG,0,0,0, ,0, ,M.,Jean-Marie,REMY,Mairie d'Etreillers,,,02590 ETREILLERS,03 23 68 79 19,    ,,,,,, ,    ,03 23 68 74 39
32 - Hauts-de-France,02 - Aisne,3 - Saint-Quentin,210206942 - Sissy,200036309,Syndicat d'adduction d'eau de la région de Sery-les-Mézières et de la vallée de l'Oisel,SIVU,0,0,01/01/2013,01/01/2013,MEMNB,,9,3723,1,CBUDG,0,0,0,,0,,M.,François,DEMOULIN,Mairie de Brissy-Hamégicourt,,,02240 Brissy-Hamégicourt,03 23 07 84 39,03 23 07 84 39,,,,,, ,    ,03 23 07 84 39
32 - Hauts-de-France,02 - Aisne,5 - Vervins,210206439 - Sains-Richaumont,200036945,Syndicat scolaire du secteur de Sains Richaumont,SIVU,0,0,01/01/2013,01/01/2013,MEMNB,,12,3223,2,CBUDG,0,0,0,,0,,M.,jean pierre,VIÉVILLE,rue de l'école maternelle,,,02120 Sains Richaumont,    ,    ,,,,,, ,    ,    
32 - Hauts-de-France,02 - Aisne,2 - Laon,210203444 - Guny,200037992,SIAEP de la Basse Quincy,SIVU,0,0,04/04/2013,04/04/2013,MEMNB,,11,4587,1,CBUDG,0,0,0,,0,,M.,Henri,SMORAG,Mairie de Guny,,,02300 Guny,03 23 38 86 79,03 23 52 81 25,,,,,, ,    ,03 23 52 81 25
32 - Hauts-de-France,02 - Aisne,2 - Laon,210202222 - Crécy-sur-Serre,200059822,Syndicat des écoles de la Serre,SIVU,0,0,22/12/2015,01/01/2016,MEMNB,,9,3448,2,CBUDG,0,0,0,,0,,M.,Grégory,GABET,2 avenue des écoles,,,02270 CRECY SUR SERRE,    ,    ,,,,,, ,    ,    
32 - Hauts-de-France,02 - Aisne,2 - Laon,210206462 - Saint-Aubin,200072775,"Syndicat scolaire des communes de Saint-Paul-aux-Bois, Saint-Aubin et Selens",SIVU,0,0,21/12/2016,01/01/2017,MEMNB,,3,929,1,CBUDG,0,0,0,,0,,Mme,Michelle,SAINNSEAUX,,Mairie,,02300 SAINT-AUBIN,    ,    ,,,,,, ,    ,    
32 - Hauts-de-France,02 - Aisne,2 - Laon,210201273 - Camelin,200072783,"Syndicat scolaire intercommunal des communes de Camelin, Besmé et Bourguignon",SIVU,0,0,21/12/2016,01/01/2017,MEMNB,,3,736,1,CBUDG,0,0,0,,0,,Mme,Monique,RABEUF,,MAIRIE,,02300 CAMELIN,    ,    ,,,,,, ,    ,    
32 - Hauts-de-France,02 - Aisne,2 - Laon,210202024 - Coucy-le-Château-Auffrique,200073872,Regroupement scolaire de Coucy,SIVU,0,0,30/12/2016,01/01/2017,MEMNB,,8,2145,1,CBUDG,0,0,0,,0,,Mme,Jocelyne,DEMADE,Mairie,2 Rue du Château ,,02380 Coucy le Château,    ,    ,,,,,, ,    ,    
32 - Hauts-de-France,02 - Aisne,4 - Soissons,210202438 - Dampleux,200078632,SI scolaire de la Savière-en-Retz,SIVU,0,0,01/01/2018,01/01/2018,MEMNB,,11,2607,1,CBUDG,0,0,0,,0,,M.,Christian,POTEAUX,"16, rue Valère Bouchain",,,02600 Dampleux,    ,    ,mairie.dampleux@wanadoo.fr,,,,, ,    ,    
32 - Hauts-de-France,02 - Aisne,3 - Saint-Quentin,210206231 - Ribemont,200094712,SI des eaux de Ribemont,SIVU,0,0,10/12/2020,01/01/2021,POPUL,,13,7503,1,CFISC,0,0,0,,0,,M.,Jean-Marie,BEAUVAIS,15 avenue Charles De Gaulle,,,02240 Ribemont,03 23 63 71 44,03 23 63 83 03,eauxribemont@free.fr,,,,, ,    ,03 23 63 83 03
32 - Hauts-de-France,02 - Aisne,2 - Laon,210200572 - Beaurieux,240200394,Syndicat scolaire des trois vallées,SIVU,0,0,06/05/1992,06/05/1992,POPUL,,5,1704,2,CBUDG,0,0,0, ,0, ,M.,Richard,JANNIN,Mairie de Beaurieux,12 rue du Pavé,,02160 Beaurieux,03 23 20 80 41,03 23 25 67 42,,,,,, ,    ,03 23 25 67 42
32 - Hauts-de-France,02 - Aisne,3 - Saint-Quentin,210202313 - Cugny,250200086,"SI pour le regroupement et le fonctionnement des écoles de Cugny, Beaumont-en-Beine et La Neuville-en-Beine",SIVU,0,0,14/02/1972,14/02/1972,MEMNB,,3,992,1,CBUDG,0,0,0,,0,,M.,Michel,BONO,Mairie de Cugny,,,02480 Cugny,03 23 52 50 28,03 23 52 50 28,,,,,, ,    ,03 23 52 50 28
32 - Hauts-de-France,02 - Aisne,3 - Saint-Quentin,210203766 - Jussy,250200110,SI d'aide ménagère du canton de Saint-Simon et de ses environs,SIVU,0,0,04/08/1969,04/08/1969,MEMNB,,28,15112,1,CBUDG,0,0,0,,0,,Mme,Viviane,BUTIN,"58, avenue de la Victoire",,,02480 JUSSY,03 23 63 24 35,03 23 63 63 03,,,,,, ,    ,03 23 63 63 03
32 - Hauts-de-France,02 - Aisne,2 - Laon,210207239 - Trosly-Loire,250200136,SI pour l'assainissement des vallées du ru du Bartel et du ru de la Gleau,SIVU,0,0,09/06/1970,09/06/1970,MEMNB,,4,1535,1,CBUDG,0,0,0,,0,,M.,Philippe,MAGNIER,Mairie,,,02300 TROSLY LOIRE,    ,    ,,,Mairie,,,02300 TROSLY LOIRE,    ,    
